Transaction Date,Transaction Type,Product id,Sku Id,Buyer Country,Buyer Postal Code,Amount (Merchant Currency),Merchant Currency
"Sep 24, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,RU,117216,3.49,EUR
"Sep 24, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,58203,4.69,EUR
"Sep 24, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,58203,2.98,EUR
"Sep 24, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,NL,6373 VE,2.1,EUR
"Sep 24, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,NL,6373 VE,3.5,EUR
"Sep 24, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,IT,41126,2.08,EUR
"Sep 24, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,36022,2.98,EUR
"Sep 24, 2021",Charged,com.vansteinengroentjes.pathfindertwo,dmtoolspf2,US,14450,2.98,EUR
"Sep 24, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,59105,4.68,EUR
"Sep 24, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,98310,2.98,EUR
"Sep 24, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,31405,4.68,EUR
"Sep 24, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,13601,2.98,EUR
"Sep 24, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,13601,4.68,EUR
"Sep 24, 2021",Charged,com.vansteinengroentjes.pathfindertwo,dmtoolspf2,US,50616,2.98,EUR
"Sep 24, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,62025,4.68,EUR
"Sep 24, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,62025,2.98,EUR
"Sep 25, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,80004,4.68,EUR
"Sep 25, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,99508,4.68,EUR
"Sep 25, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,60013,4.68,EUR
"Sep 25, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,60013,2.98,EUR
"Sep 25, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,28314,4.68,EUR
"Sep 25, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,R2C4C6,5.05,EUR
"Sep 25, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,R2C 0E8,5.05,EUR
"Sep 25, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,30520,2.98,EUR
"Sep 25, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,30520,4.68,EUR
"Sep 25, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,35565,2.98,EUR
"Sep 25, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,29715,4.68,EUR
"Sep 25, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,29715,2.98,EUR
"Sep 25, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,AU,5051,4.5,EUR
"Sep 25, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,20716,4.68,EUR
"Sep 25, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,81008,2.98,EUR
"Sep 25, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,78387,4.68,EUR
"Sep 26, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,17015,4.68,EUR
"Sep 26, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,CA,N1H 2E4,3.03,EUR
"Sep 26, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,17011,4.68,EUR
"Sep 26, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,53590,4.68,EUR
"Sep 26, 2021",Charged,com.vansteinengroentjes.pathfindertwo,charpf2,US,85225,4.68,EUR
"Sep 26, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,95687,2.98,EUR
"Sep 26, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,95687,4.69,EUR
"Sep 26, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,82007,4.68,EUR
"Sep 26, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,FR,84400,3.54,EUR
"Sep 27, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,AU,3205,4.51,EUR
"Sep 27, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,75428,4.69,EUR
"Sep 27, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,22407,4.69,EUR
"Sep 27, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,56560,4.69,EUR
"Sep 27, 2021",Charged,com.droidbs.wallpaper.live.dragon,,US,37814,0.85,EUR
"Sep 27, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,97005,4.69,EUR
"Sep 27, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,58203,2.99,EUR
"Sep 28, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,60190,4.7,EUR
"Sep 28, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,60190,2.99,EUR
"Sep 28, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,NL,1016TA,2.1,EUR
"Sep 28, 2021",Refund,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,22407,-4.69,EUR
"Sep 28, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,70544,4.7,EUR
"Sep 28, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,50613,2.99,EUR
"Sep 29, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,GB,s63 9lw,2.13,EUR
"Sep 29, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,99206,4.71,EUR
"Sep 29, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,DK,2840,3.38,EUR
"Sep 29, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,73505,4.72,EUR
"Sep 29, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84404,4.73,EUR
"Sep 29, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,V3H 3K3,5.06,EUR
"Sep 29, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,R2W 2J2,5.06,EUR
"Sep 30, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,LT,82126,2.1,EUR
"Sep 30, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,78164,4.75,EUR
"Sep 30, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,78164,3.02,EUR
"Sep 30, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,78387,3.01,EUR
"Sep 30, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,IT,47838,2.08,EUR
"Sep 30, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,73505,4.74,EUR
"Sep 30, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,83338,4.74,EUR
"Sep 30, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,83338,3.02,EUR
"Sep 30, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,PL,24-100,3.15,EUR
"Sep 30, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,22664,4.75,EUR
"Sep 30, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,32693,4.74,EUR
"Sep 30, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,41031,3.01,EUR
"Sep 30, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,74055,4.74,EUR
"Oct 1, 2021",Charged,com.vansteinengroentjes.pathfindertwo,dmtoolspf2,DK,4220,2.01,EUR
"Oct 1, 2021",Charged,com.vansteinengroentjes.pathfindertwo,charpf2,DK,4220,3.38,EUR
"Oct 1, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,CV2 3PX,3.47,EUR
"Oct 1, 2021",Charged,com.vansteinengroentjes.pathfindertwo,dmtoolspf2,US,73051,3.01,EUR
"Oct 1, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,49327,3.01,EUR
"Oct 1, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,85354,3.01,EUR
"Oct 1, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,92840,4.74,EUR
"Oct 2, 2021",Charged,com.vansteinengroentjes.pathfindertwo,dmtoolspf2,IT,51016,2.08,EUR
"Oct 2, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,50125,3.01,EUR
"Oct 2, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,31535,4.74,EUR
"Oct 2, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,13208,4.74,EUR
"Oct 2, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,23320,3.01,EUR
"Oct 3, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,72131,4.74,EUR
"Oct 3, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,72131,3.01,EUR
"Oct 3, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,CH,1323,3.15,EUR
"Oct 3, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,33134,3.01,EUR
"Oct 3, 2021",Charged,com.vansteinengroentjes.pathfindertwo,charpf2,US,47404,4.73,EUR
"Oct 3, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,80218,4.73,EUR
"Oct 3, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,21122,4.73,EUR
"Oct 3, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84404,4.73,EUR
"Oct 3, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,35661,3.01,EUR
"Oct 3, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,89431,4.73,EUR
"Oct 4, 2021",Refund,com.vansteinengroentjes.apps.sitecrawler,,US,75216,-2.97,EUR
"Oct 4, 2021",Charged,com.vansteinengroentjes.pathfindertwo,charpf2,CA,L9M0P5,5.12,EUR
"Oct 4, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,76541,3.01,EUR
"Oct 5, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,14141,3.01,EUR
"Oct 6, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,13440,3.02,EUR
"Oct 6, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,61352,3.02,EUR
"Oct 6, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,22025,4.75,EUR
"Oct 6, 2021",Charged,com.vansteinengroentjes.pathfindertwo,charpf2,US,05701,4.75,EUR
"Oct 6, 2021",Charged,com.vansteinengroentjes.pathfindertwo,dmtoolspf2,US,05701,3.02,EUR
"Oct 6, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,10304,4.75,EUR
"Oct 7, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,02895,4.75,EUR
"Oct 7, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,02895,3.02,EUR
"Oct 7, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,01027,4.75,EUR
"Oct 7, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,01027,3.02,EUR
"Oct 7, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,IT,22020,3.48,EUR
"Oct 7, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,IT,22020,2.08,EUR
"Oct 7, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,DE,99085,3.56,EUR
"Oct 7, 2021",Refund,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,DE,99085,-3.56,EUR
"Oct 7, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,45750,3.02,EUR
"Oct 7, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,45750,4.75,EUR
"Oct 8, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,50702,3.02,EUR
"Oct 8, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,RU,117041,3.6,EUR
"Oct 8, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,43451,3.02,EUR
"Oct 8, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,DE,72770,2.13,EUR
"Oct 8, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,MX,45086,3.92,EUR
"Oct 9, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,46805,4.74,EUR
"Oct 9, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,97123,3.02,EUR
"Oct 9, 2021",Charged,com.vansteinengroentjes.pathfindertwo,dmtoolspf2,US,74135,3.02,EUR
"Oct 9, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,48867,4.74,EUR
"Oct 9, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,48170,4.74,EUR
"Oct 9, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,80634,4.74,EUR
"Oct 9, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,31314,3.02,EUR
"Oct 9, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,37167,4.74,EUR
"Oct 9, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,83202,4.74,EUR
"Oct 9, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,83202,3.02,EUR
"Oct 10, 2021",Charged,com.droidbs.wallpaper.live.dragon,,US,16510,0.86,EUR
"Oct 10, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84108,4.74,EUR
"Oct 10, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,66062,4.74,EUR
"Oct 10, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,32960,3.02,EUR
"Oct 10, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,TR,16000,1.55,EUR
"Oct 10, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,76708,3.02,EUR
"Oct 10, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,42450,3.02,EUR
"Oct 10, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,60126,4.74,EUR
"Oct 10, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,15946,4.74,EUR
"Oct 10, 2021",Charged,com.vansteinengroentjes.pathfindertwo,dmtoolspf2,US,70533,3.02,EUR
"Oct 10, 2021",Charged,com.vansteinengroentjes.pathfindertwo,charpf2,US,70533,4.74,EUR
"Oct 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,97526,4.75,EUR
"Oct 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,65051,3.02,EUR
"Oct 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,32701,4.75,EUR
"Oct 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,32701,3.02,EUR
"Oct 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,GB,DE119JZ,2.17,EUR
"Oct 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,DE119JZ,3.5,EUR
"Oct 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,DE,40764,3.56,EUR
"Oct 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,28684,3.02,EUR
"Oct 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,97005,3.02,EUR
"Oct 11, 2021",Charged,com.droidbs.wallpaper.live.systeminfo,,DE,52134,1.5,EUR
"Oct 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,72740,3.02,EUR
"Oct 11, 2021",Refund,com.droidbs.wallpaper.live.systeminfo,,DE,52134,-1.5,EUR
"Oct 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,43537,3.02,EUR
"Oct 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,43537,4.75,EUR
"Oct 11, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,49506,4.75,EUR
"Oct 12, 2021",Refund,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,DE,40764,-3.56,EUR
"Oct 12, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,47711,4.76,EUR
"Oct 12, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,37863,3.02,EUR
"Oct 12, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,74854,3.02,EUR
"Oct 12, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,18109,4.75,EUR
"Oct 12, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,18109,3.02,EUR
"Oct 12, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,45502,4.76,EUR
"Oct 12, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,45502,3.02,EUR
"Oct 12, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,NL,5583TL,3.5,EUR
"Oct 12, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,76016,4.76,EUR
"Oct 12, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,RU,394042,3.61,EUR
"Oct 12, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,72016,4.76,EUR
"Oct 13, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,40204,3.02,EUR
"Oct 13, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,28719,4.75,EUR
"Oct 13, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,DE,50939,2.13,EUR
"Oct 13, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,DE,50939,3.56,EUR
"Oct 13, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,21122,4.73,EUR
"Oct 13, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,12866,4.74,EUR
"Oct 13, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,20743,4.74,EUR
"Oct 14, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,60030,4.74,EUR
"Oct 14, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,08081,3.01,EUR
"Oct 14, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,33615,3.01,EUR
"Oct 14, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,76544,4.74,EUR
"Oct 14, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,76544,3.01,EUR
"Oct 14, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,39482,3.01,EUR
"Oct 14, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,39482,4.74,EUR
"Oct 15, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,72740,4.73,EUR
"Oct 15, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,72740,4.73,EUR
"Oct 15, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,49612,4.73,EUR
"Oct 15, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,Ng32 3qd,3.52,EUR
"Oct 15, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,97048,4.73,EUR
"Oct 15, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,07621,4.73,EUR
"Oct 15, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,AU,6722,4.65,EUR
"Oct 16, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,AU,3797,2.78,EUR
"Oct 16, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,UA,49094,4.91,EUR
"Oct 16, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,03038,4.73,EUR
"Oct 16, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,29607,4.73,EUR
"Oct 16, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,77316,3.01,EUR
"Oct 16, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,E2M 1V5,5.22,EUR
"Oct 16, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,33810,4.73,EUR
"Oct 16, 2021",Charged,com.vansteinengroentjes.pathfindertwo,dmtoolspf2,US,05701,3.01,EUR
"Oct 16, 2021",Charged,com.vansteinengroentjes.pathfindertwo,charpf2,US,05701,4.73,EUR
"Oct 16, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,49120,3.01,EUR
"Oct 16, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,BE,3545,3.5,EUR
"Oct 16, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,84093,3.01,EUR
"Oct 16, 2021",Charged,com.vansteinengroentjes.pathfindertwo,dmtoolspf2,US,89015,3.01,EUR
"Oct 16, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,66604,3.01,EUR
"Oct 16, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,98270,4.73,EUR
"Oct 16, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,85128,3.01,EUR
"Oct 16, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,94052,3.01,EUR
"Oct 16, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,94052,4.73,EUR
"Oct 16, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,99687,4.73,EUR
"Oct 16, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,99502,4.73,EUR
"Oct 16, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,99502,4.73,EUR
"Oct 16, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,99623,3.01,EUR
"Oct 16, 2021",Charged,com.droidbs.apps.ekapp2012,,PL,72-300,0.8,EUR
"Oct 16, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,72865,4.73,EUR
"Oct 16, 2021",Refund,com.droidbs.apps.ekapp2012,,PL,72-300,-0.8,EUR
"Oct 16, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,70726,3.01,EUR
"Oct 17, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,77001,4.73,EUR
"Oct 17, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,84128,3.01,EUR
"Oct 17, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,79106,4.73,EUR
"Oct 17, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,47060,4.74,EUR
"Oct 17, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,47043,4.74,EUR
"Oct 17, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,47043,3.01,EUR
"Oct 17, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,28073,4.73,EUR
"Oct 17, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,DE,10369,3.56,EUR
"Oct 18, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,29126,4.74,EUR
"Oct 18, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,72714,4.72,EUR
"Oct 18, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,72714,3.0,EUR
"Oct 18, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,05468,3.0,EUR
"Oct 18, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,71409,3.01,EUR
"Oct 18, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,14617,4.72,EUR
"Oct 18, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,14617,3.0,EUR
"Oct 18, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,DE,72770,3.56,EUR
"Oct 18, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,SE,21443,2.1,EUR
"Oct 18, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,SE,21443,3.32,EUR
"Oct 19, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,PL,03-164,1.96,EUR
"Oct 19, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,73003,4.71,EUR
"Oct 19, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,08724,3.0,EUR
"Oct 19, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,59934,4.71,EUR
"Oct 19, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,12549,4.72,EUR
"Oct 19, 2021",Charged,com.vansteinengroentjes.pathfindertwo,charpf2,US,32937,4.72,EUR
"Oct 19, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,98403,4.72,EUR
"Oct 19, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,85138,3.0,EUR
"Oct 20, 2021",Charged,com.vansteinengroentjes.pathfindertwo,charpf2,US,45236,4.72,EUR
"Oct 20, 2021",Charged,com.vansteinengroentjes.pathfindertwo,dmtoolspf2,AU,6101,2.8,EUR
"Oct 20, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,DE,65201,3.56,EUR
"Oct 20, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,59901,4.71,EUR
"Oct 20, 2021",Charged,com.vansteinengroentjes.apps.ddfive,premium,US,44054,3.0,EUR
"Oct 20, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,CH46 3RH,3.52,EUR
"Oct 21, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,65202,4.72,EUR
"Oct 21, 2021",Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,80110,4.72,EUR
